status: ok
time allke allie
0.208503082395 0.00355609180406 215.768371582
0.210000470281 0.00357020064257 218.063049316
0.211500734091 0.00362989213318 220.348373413
0.213001132011 0.00375864678062 222.603347778
0.214501440525 0.00376663403586 224.81489563
0.21600279212 0.00360932014883 226.984313965
0.217501834035 0.00289300829172 229.118377686
0.219001591206 0.00311657739803 231.225418091
0.220500066876 0.00324876327068 233.285644531
0.22200204432 0.00294975633733 235.304901123
0.223500654101 0.00934571027756 237.221008301
0.225000947714 0.00444548856467 239.126480103
0.226500406861 0.0586471147835 240.684387207
0.228000342846 0.0171833653003 242.410415649
0.229501649737 0.00906044431031 244.123977661
0.231001973152 0.00622881995514 245.807296753
0.232500180602 0.00303094694391 247.448150635
0.234000518918 0.00404653372243 248.966247559
0.235500171781 0.00219027907588 250.504333496
0.237000405788 0.00176152528729 251.990921021
0.23850171268 0.00331125734374 253.425140381
0.240000352263 0.00713311694562 254.774551392
0.241502046585 0.00427920371294 256.132110596
0.243000000715 0.00148770760279 257.401245117
0.244500845671 0.00156432588119 258.634765625
0.246001750231 0.00267003220506 259.820220947
0.247502282262 0.0044359266758 260.943939209
0.249000936747 0.0125137520954 262.05178833
0.250501215458 0.00506743788719 262.993255615
0.252000659704 0.00292869983241 263.939758301
0.253500282764 0.00183043978177 264.842529297
0.255002468824 0.0015246947296 265.723876953
0.256501108408 0.00143290369306 266.573760986
0.258000522852 0.00139769667294 267.36630249
0.259501963854 0.00111416634172 268.101776123
0.261001944542 0.000854776939377 268.81149292
0.262500166893 0.00141009490471 269.412597656
0.264000296593 0.000685865525156 270.02520752
0.265501379967 0.00926764216274 270.623748779
0.267000824213 0.00454303761944 271.14175415
0.268500953913 0.00212557427585 271.6355896
0.270001083612 0.0016410893295 272.095031738
0.271501213312 0.0008097520913 272.519256592
0.273001343012 0.000775633205194 272.891265869
0.274501472712 0.000373727962142 273.247650146
0.276001602411 0.000377638760256 273.551605225
0.277501732111 0.000308676681016 273.83972168
0.279000610113 0.000178025919013 274.094726562
0.280500113964 0.000131086053443 274.31237793
0.282002568245 0.000238579843426 274.509368896
0.283501178026 0.000399544689571 274.678131104
0.285002440214 8.69901341503e-05 274.812103271
0.286501049995 0.000173955748323 274.926696777
0.288002312183 5.27347183379e-05 275.017425537
0.289500921965 4.69780243293e-05 275.090698242
0.291002184153 4.84913216496e-05 275.145355225
0.292500793934 6.68095162837e-05 275.188079834
0.294002056122 2.50358607445e-05 275.21395874
0.295500665903 1.47574037328e-05 275.229553223
0.297001928091 7.20337766325e-06 275.23840332
0.298500537872 9.28040572035e-06 275.241363525
0.300000011921 6.81587653162e-06 275.241516113
