source,session,subarea,topology,topology_raw,N,slider,variant,repeat_tag,compression_pct,status,density,num_specimens,relative_path,source_path
simulation,NewSession4,,FCCZ,FCCZ,1,8,,,60,successful,0.166375003035,1,simulation/NewSession4/FCCZ/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/FCCZ/feature_data.txt
simulation,NewSession4,,FCCZ,FCCZ,2,8,,,60,successful,0.166375257615,1,simulation/NewSession4/FCCZ/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/FCCZ/feature_data.txt
simulation,NewSession4,,FCCZ,FCCZ,3,8,,,60,successful,0.16637533848,1,simulation/NewSession4/FCCZ/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/FCCZ/feature_data.txt
simulation,NewSession4,,FCCZ,FCCZ,4,8,,,60,successful,0.166374570351,1,simulation/NewSession4/FCCZ/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/FCCZ/feature_data.txt
simulation,NewSession4,,FCCZ,FCCZ,5,8,,,60,successful,0.166374809727,1,simulation/NewSession4/FCCZ/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/FCCZ/feature_data.txt
simulation,NewSession4,,G7,G7,1,8,,,60,successful,0.22131374236,1,simulation/NewSession4/G7/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/G7/feature_data.txt
simulation,NewSession4,,G7,G7,2,8,,,60,successful,0.221313400192,1,simulation/NewSession4/G7/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/G7/feature_data.txt
simulation,NewSession4,,G7,G7,3,8,,,60,successful,0.221312843895,1,simulation/NewSession4/G7/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/G7/feature_data.txt
simulation,NewSession4,,G7,G7,4,8,,,60,successful,0.22131273409,1,simulation/NewSession4/G7/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/G7/feature_data.txt
simulation,NewSession4,,G7,G7,5,8,,,60,successful,0.221312417522,1,simulation/NewSession4/G7/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/G7/feature_data.txt
simulation,NewSession4,,Iso_truss,Iso_truss,1,8,,,60,successful,0.307013066782,1,simulation/NewSession4/Iso_truss/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Iso_truss/feature_data.txt
simulation,NewSession4,,Iso_truss,Iso_truss,2,8,,,60,successful,0.31068067491,1,simulation/NewSession4/Iso_truss/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Iso_truss/feature_data.txt
simulation,NewSession4,,Iso_truss,Iso_truss,3,8,,,60,successful,0.31190253836,1,simulation/NewSession4/Iso_truss/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Iso_truss/feature_data.txt
simulation,NewSession4,,Iso_truss,Iso_truss,4,8,,,60,successful,0.312513455536,1,simulation/NewSession4/Iso_truss/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Iso_truss/feature_data.txt
simulation,NewSession4,,Iso_truss,Iso_truss,5,8,,,60,successful,0.312879989649,1,simulation/NewSession4/Iso_truss/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Iso_truss/feature_data.txt
simulation,NewSession4,,Kelvin,Kelvin,1,8,,,60,successful,0.208456416139,1,simulation/NewSession4/Kelvin/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Kelvin/feature_data.txt
simulation,NewSession4,,Kelvin,Kelvin,2,8,,,60,successful,0.208455671401,1,simulation/NewSession4/Kelvin/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Kelvin/feature_data.txt
simulation,NewSession4,,Kelvin,Kelvin,3,8,,,60,successful,0.208454726274,1,simulation/NewSession4/Kelvin/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Kelvin/feature_data.txt
simulation,NewSession4,,Kelvin,Kelvin,4,8,,,60,successful,0.208455627113,1,simulation/NewSession4/Kelvin/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Kelvin/feature_data.txt
simulation,NewSession4,,Kelvin,Kelvin,5,8,,,60,successful,0.208455722015,1,simulation/NewSession4/Kelvin/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Kelvin/feature_data.txt
simulation,NewSession4,,Octahedron,Octahedron,1,8,,,60,successful,0.204758488174,1,simulation/NewSession4/Octahedron/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Octahedron/feature_data.txt
simulation,NewSession4,,Octahedron,Octahedron,2,8,,,60,successful,0.204758560409,1,simulation/NewSession4/Octahedron/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Octahedron/feature_data.txt
simulation,NewSession4,,Octahedron,Octahedron,3,8,,,60,successful,0.204759809927,1,simulation/NewSession4/Octahedron/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Octahedron/feature_data.txt
simulation,NewSession4,,Octahedron,Octahedron,4,8,,,60,successful,0.204759972948,1,simulation/NewSession4/Octahedron/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Octahedron/feature_data.txt
simulation,NewSession4,,Octahedron,Octahedron,5,8,,,60,successful,0.204759260239,1,simulation/NewSession4/Octahedron/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Octahedron/feature_data.txt
simulation,NewSession4,,Octet_truss,Octet_truss,1,8,,,60,successful,0.378635912711,1,simulation/NewSession4/Octet_truss/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Octet_truss/feature_data.txt
simulation,NewSession4,,Octet_truss,Octet_truss,2,8,,,60,successful,0.378637818656,1,simulation/NewSession4/Octet_truss/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Octet_truss/feature_data.txt
simulation,NewSession4,,Octet_truss,Octet_truss,3,8,,,60,successful,0.378638001947,1,simulation/NewSession4/Octet_truss/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Octet_truss/feature_data.txt
simulation,NewSession4,,Octet_truss,Octet_truss,4,8,,,60,successful,0.378639666557,1,simulation/NewSession4/Octet_truss/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Octet_truss/feature_data.txt
simulation,NewSession4,,Octet_truss,Octet_truss,5,8,,,60,successful,0.378640700632,1,simulation/NewSession4/Octet_truss/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Octet_truss/feature_data.txt
simulation,NewSession4,,Rhombic,Rhombic,1,8,,,60,empty_odb,,1,simulation/NewSession4/Rhombic/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Rhombic/feature_data.txt
simulation,NewSession4,,Rhombic,Rhombic,2,8,,,60,successful,0.35152429155,1,simulation/NewSession4/Rhombic/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Rhombic/feature_data.txt
simulation,NewSession4,,Rhombic,Rhombic,3,8,,,60,successful,0.351523875764,1,simulation/NewSession4/Rhombic/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Rhombic/feature_data.txt
simulation,NewSession4,,Rhombic,Rhombic,4,8,,,60,successful,0.351523600943,1,simulation/NewSession4/Rhombic/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Rhombic/feature_data.txt
simulation,NewSession4,,Rhombic,Rhombic,5,8,,,60,successful,0.351523035946,1,simulation/NewSession4/Rhombic/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Rhombic/feature_data.txt
simulation,NewSession4,,Tetrahedron_base,Tetrahedron_base,1,8,,,60,successful,0.303127664227,1,simulation/NewSession4/Tetrahedron_base/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Tetrahedron_base/feature_data.txt
simulation,NewSession4,,Tetrahedron_base,Tetrahedron_base,2,8,,,60,successful,0.327988843005,1,simulation/NewSession4/Tetrahedron_base/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Tetrahedron_base/feature_data.txt
simulation,NewSession4,,Tetrahedron_base,Tetrahedron_base,3,8,,,60,successful,0.33627600206,1,simulation/NewSession4/Tetrahedron_base/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Tetrahedron_base/feature_data.txt
simulation,NewSession4,,Tetrahedron_base,Tetrahedron_base,4,8,,,60,successful,0.34041951213,1,simulation/NewSession4/Tetrahedron_base/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Tetrahedron_base/feature_data.txt
simulation,NewSession4,,Tetrahedron_base,Tetrahedron_base,5,8,,,60,successful,0.342905269749,1,simulation/NewSession4/Tetrahedron_base/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Tetrahedron_base/feature_data.txt
simulation,NewSession4,,Truncated_Octoctahedron,Truncated_Octoctahedron,1,8,,,60,successful,0.304195536094,1,simulation/NewSession4/Truncated_Octoctahedron/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Truncated_Octoctahedron/feature_data.txt
simulation,NewSession4,,Truncated_Octoctahedron,Truncated_Octoctahedron,2,8,,,60,successful,0.304195408438,1,simulation/NewSession4/Truncated_Octoctahedron/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Truncated_Octoctahedron/feature_data.txt
simulation,NewSession4,,Truncated_Octoctahedron,Truncated_Octoctahedron,3,8,,,60,successful,0.304194996846,1,simulation/NewSession4/Truncated_Octoctahedron/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Truncated_Octoctahedron/feature_data.txt
simulation,NewSession4,,Truncated_Octoctahedron,Truncated_Octoctahedron,4,8,,,60,successful,0.304193695819,1,simulation/NewSession4/Truncated_Octoctahedron/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Truncated_Octoctahedron/feature_data.txt
simulation,NewSession4,,Truncated_Octoctahedron,Truncated_Octoctahedron,5,8,,,60,successful,0.304195519639,1,simulation/NewSession4/Truncated_Octoctahedron/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Truncated_Octoctahedron/feature_data.txt
simulation,NewSession4,,Truncated_cube,Truncated_cube,1,8,,,60,successful,0.133108823559,1,simulation/NewSession4/Truncated_cube/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/Truncated_cube/feature_data.txt
simulation,NewSession4,,Truncated_cube,Truncated_cube,2,8,,,60,successful,0.133109421615,1,simulation/NewSession4/Truncated_cube/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/Truncated_cube/feature_data.txt
simulation,NewSession4,,Truncated_cube,Truncated_cube,3,8,,,60,successful,0.133108365405,1,simulation/NewSession4/Truncated_cube/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/Truncated_cube/feature_data.txt
simulation,NewSession4,,Truncated_cube,Truncated_cube,4,8,,,60,successful,0.133107503763,1,simulation/NewSession4/Truncated_cube/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/Truncated_cube/feature_data.txt
simulation,NewSession4,,Truncated_cube,Truncated_cube,5,8,,,60,successful,0.133108265802,1,simulation/NewSession4/Truncated_cube/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/Truncated_cube/feature_data.txt
simulation,NewSession4,,WeairePhelan,WeairePhelan,1,8,,,60,successful,0.45246485795,1,simulation/NewSession4/WeairePhelan/N1/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N1/WeairePhelan/feature_data.txt
simulation,NewSession4,,WeairePhelan,WeairePhelan,2,8,,,60,successful,0.452460953528,1,simulation/NewSession4/WeairePhelan/N2/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N2/WeairePhelan/feature_data.txt
simulation,NewSession4,,WeairePhelan,WeairePhelan,3,8,,,60,successful,0.452462919128,1,simulation/NewSession4/WeairePhelan/N3/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N3/WeairePhelan/feature_data.txt
simulation,NewSession4,,WeairePhelan,WeairePhelan,4,8,,,60,successful,0.452463017487,1,simulation/NewSession4/WeairePhelan/N4/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N4/WeairePhelan/feature_data.txt
simulation,NewSession4,,WeairePhelan,WeairePhelan,5,8,,,60,successful,0.452463419151,1,simulation/NewSession4/WeairePhelan/N5/feature_data.txt,/home/haoyu.wang/ARTC_Database_final/generate_script/NewSession4/N5/WeairePhelan/feature_data.txt
